Train signal size,Train background size,Validation signal size,Validation background size,Loss,ACC,AUC,Loss-true,ACC-true,AUC-true,Sample Type,Model Name,TPR/FPR^0.5: FPR=0.1,TPR/FPR^0.5: FPR=0.01,TPR/FPR^0.5: FPR=0.001,Training epochs,time
15687,16321,3921,4079,0.6912326216697693,0.524125,0.5237622687699621,0.6373757719993591,0.85595,0.92507196,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.5263436227085183,4.622999999999999,8.759509118666411,26,2024-04-23 17:07:44.904060
15687,16321,3921,4079,0.6913831233978271,0.52375,0.5225539537015658,0.6281396746635437,0.86055,0.93170228,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.5333006335608887,3.673,4.13625917950024,25,2024-04-23 17:09:13.204969
15687,16321,3921,4079,0.6912568211555481,0.525,0.5254363592698876,0.5889384746551514,0.87565,0.945714195,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.6667487508199943,4.581,4.866745318999136,24,2024-04-23 17:10:01.059753
15687,16321,3921,4079,7.775205612182617,0.509875,0.5,7.624600887298584,0.5,0.5,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,3.162277660168379,10.0,31.6227766016838,12,2024-04-23 17:11:48.537340
15687,16321,3921,4079,0.6911202669143677,0.52625,0.5273543886712311,0.6366689205169678,0.84125,0.91192727,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.4055446160900864,2.265,1.075174404457249,18,2024-04-23 17:12:50.915352
15687,16321,3921,4079,0.6915329098701477,0.524,0.5271599690854414,0.6614993810653687,0.78995,0.85404257,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,1.9119130733378025,1.169,0.483828482005762,15,2024-04-23 17:13:41.779791
15687,16321,3921,4079,0.6903294920921326,0.52725,0.5194892895410016,0.5444236993789673,0.8972,0.944638415,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.81221352318774,6.484999999999999,12.17476899164826,28,2024-04-23 17:15:15.644367
15687,16321,3921,4079,0.6907935738563538,0.528625,0.5287552788559587,0.5583616495132446,0.8861,0.94655236,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.751497792112507,5.694999999999999,7.832961764237076,28,2024-04-23 17:16:45.953442
15687,16321,3921,4079,0.6912493109703064,0.52575,0.5212228407343139,0.6120374202728271,0.89075,0.956543065,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.768890319243433,5.406,8.882837947412977,17,2024-04-23 17:17:45.360932
15687,16321,3921,4079,0.690197229385376,0.526125,0.5202318604400629,0.5299916863441467,0.8992,0.94803159,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.836879288937053,6.186,9.7809248029008,29,2024-04-23 17:19:15.841096
15687,16321,3921,4079,0.6909558773040771,0.52675,0.5306256334111324,0.636695384979248,0.8423,0.91087039,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.436218709393719,3.694,4.484109722118762,29,2024-04-23 17:20:47.335713
15687,16321,3921,4079,0.6910328269004822,0.5245,0.5248281845437337,0.5960342288017273,0.8728,0.94140355,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.656313234541438,4.933,9.224363934711164,24,2024-04-23 17:21:49.388750
15687,16321,3921,4079,0.6909685134887695,0.5265,0.5279263930386846,0.5899385809898376,0.88715,0.9564498,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.75213024764454,5.387999999999999,7.700146102510004,21,2024-04-23 17:22:59.793236
15687,16321,3921,4079,0.690727710723877,0.52425,0.5219627543468675,0.602618932723999,0.8743,0.94348272,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.649356223689068,5.376999999999999,10.286889228527738,25,2024-04-23 17:24:22.866261
15687,16321,3921,4079,0.6909950971603394,0.528,0.5295372401197243,0.5936964750289917,0.8487,0.920770945,"Sensitivity: 5.0, Resolution: 25x25",SB_5.0_25x25,2.4599357918449822,4.52,7.564168163122764,34,2024-04-23 17:25:42.660664
15687,16321,3921,4079,0.6916912794113159,0.524,0.5256701379581874,0.6339075565338135,0.81325,0.8798096100000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.045361190596908,0.8160000000000001,0.1106797181058932,23,2024-04-23 19:32:51.902083
15687,16321,3921,4079,7.775205612182617,0.509875,0.5,7.624603271484375,0.5,0.5,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,3.162277660168379,10.0,31.6227766016838,12,2024-04-23 19:38:06.286749
15687,16321,3921,4079,0.6928250789642334,0.517375,0.5098570636208787,0.6947042346000671,0.50255,0.3776606,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,0.1005604295933544,0.038,0.0537587202228624,19,2024-04-23 19:42:22.475892
15687,16321,3921,4079,0.6916452050209045,0.52225,0.5256981801463934,0.6451736688613892,0.81705,0.8851522549999999,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.078565106028676,1.31,0.4237452064625628,32,2024-04-23 19:47:34.177073
15687,16321,3921,4079,0.6915497183799744,0.5235,0.527295772057088,0.6481316685676575,0.80935,0.8520701050000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.153194858808649,1.442,0.142302494707577,25,2024-04-23 19:52:39.597669
15687,16321,3921,4079,7.775205612182617,0.509875,0.5,7.624603271484375,0.5,0.5,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,3.162277660168379,10.0,31.6227766016838,12,2024-04-24 10:33:27.659305
15687,16321,3921,4079,7.775205612182617,0.509875,0.5,7.624603271484375,0.5,0.5,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,3.162277660168379,10.0,31.6227766016838,12,2024-04-24 10:39:40.427047
15687,16321,3921,4079,0.6936942934989929,0.523125,0.5200110555623603,0.660472571849823,0.70775,0.762508355,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.15106906830129,0.2149999999999999,0.0158113883008419,15,2024-04-24 10:42:23.204066
15687,16321,3921,4079,0.6922664642333984,0.52425,0.5238397364872135,0.6353725790977478,0.81185,0.87815193,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.065915995388002,0.718,0.0347850542618521,18,2024-04-24 10:44:20.960280
15687,16321,3921,4079,0.691650927066803,0.52725,0.5236392832979414,0.6404217481613159,0.83,0.8976859349999999,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.1784930800899964,0.818,0.1328156617270719,23,2024-04-24 10:47:38.101029
15687,16321,3921,4079,0.6922996640205383,0.526375,0.522269749094006,0.6273790597915649,0.82665,0.89434954,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.045361190596908,0.887,0.2340085468524601,25,2024-04-24 10:51:03.000300
15687,16321,3921,4079,0.6917670965194702,0.528125,0.5236957740828783,0.6247870326042175,0.85015,0.9198436,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.3508372125691728,1.773,0.68305197459637,27,2024-04-24 10:54:32.500545
15687,16321,3921,4079,0.6922383904457092,0.527375,0.5237956880555721,0.625016450881958,0.82045,0.8919431099999999,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.193355785092788,1.6209999999999998,0.4964775926464355,75,2024-04-24 11:03:16.446228
15687,16321,3921,4079,0.6918688416481018,0.526375,0.5242866608156345,0.6365367770195007,0.7993,0.8648581500000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.028917346764032,1.186,0.2023857702507763,98,2024-04-24 11:10:40.864042
15687,16321,3921,4079,0.6917344927787781,0.523875,0.5243928897515587,0.636640191078186,0.8119,0.881866275,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.9916024703740447,0.748,0.1011928851253881,23,2024-04-24 11:13:34.557022
15687,16321,3921,4079,0.6917111873626709,0.527375,0.5276505979613673,0.6273633241653442,0.81695,0.887154475,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.1218883099729826,0.924,0.1960612149304395,61,2024-04-24 11:20:19.043205
15687,16321,3921,4079,0.6915767192840576,0.524125,0.526813333876045,0.6574501395225525,0.77585,0.8285389749999998,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.7022540644686386,0.391,0.0569209978830308,30,2024-04-24 11:23:10.599877
15687,16321,3921,4079,0.691360592842102,0.525625,0.523592983988317,0.6165017485618591,0.8817,0.94661001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.6585268289035566,3.119,2.7543438420066586,20,2024-04-24 11:25:25.862580
15687,16321,3921,4079,0.6918303966522217,0.52175,0.5227770094572515,0.649329423904419,0.7962,0.8652157450000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.8840850299283205,0.889,0.2593067681338071,15,2024-04-24 11:27:09.263004
15687,16321,3921,4079,0.6919959187507629,0.52325,0.5257547334557187,0.6254769563674927,0.8366,0.904421905,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.259447388190307,1.958,0.8221921916437787,21,2024-04-24 11:29:24.179221
15687,16321,3921,4079,0.6916027069091797,0.526875,0.5227001357216899,0.6296984553337097,0.86295,0.92792576,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.4963019849369186,1.917,0.1865743819499344,25,2024-04-24 11:32:48.355697
15687,16321,3921,4079,0.6918103098869324,0.5285,0.5274556469182761,0.624982476234436,0.8335,0.903640745,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.2547039717000543,1.471,0.1928989372702711,47,2024-04-24 11:37:55.221215
15687,16321,3921,4079,0.6920092701911926,0.527375,0.5211621295531588,0.624860405921936,0.8444,0.917320255,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.358742906719594,2.148,1.274397897047857,25,2024-04-24 11:40:41.794739
15687,16321,3921,4079,0.6922447681427002,0.525,0.520610226776582,0.6217249035835266,0.8151,0.889159785,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.181339129984148,2.965,2.261028527020392,28,2024-04-24 11:43:50.978525
15687,16321,3921,4079,0.6911971569061279,0.527,0.5236594161510124,0.6146854758262634,0.86885,0.938420685,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.5959137312322222,3.982,3.699864862397004,21,2024-04-24 11:46:05.572448
15687,16321,3921,4079,0.6916586756706238,0.523375,0.5231743206834616,0.6454100608825684,0.81925,0.8858656899999999,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.195253151688889,1.5659999999999998,0.6545914756548545,29,2024-04-24 11:48:24.623575
15687,16321,3921,4079,0.6913818120956421,0.525125,0.5267217356470109,0.6462538242340088,0.83,0.894351445,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.2385763556331955,1.663,0.708350195877717,25,2024-04-24 11:51:05.004858
15687,16321,3921,4079,0.6917141079902649,0.52625,0.522764567103956,0.635251522064209,0.8417,0.912619835,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.286959203833772,1.949,1.2902092853486988,21,2024-04-24 11:53:24.723231
15687,16321,3921,4079,0.6926203370094299,0.521375,0.520674939518596,0.6430909633636475,0.83075,0.90073113,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.294548670218176,2.522,0.8032185256827684,16,2024-04-24 11:55:07.611988
15687,16321,3921,4079,0.6914692521095276,0.5265,0.5239028548573228,0.6207801699638367,0.86835,0.93904207,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.5801023429313803,3.489,3.1622776601683795,19,2024-04-24 11:57:22.295921
15687,16321,3921,4079,0.6916699409484863,0.521625,0.5273004926484137,0.6523286700248718,0.7778,0.82801749,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.6798018930814431,0.2189999999999999,0.0474341649025256,16,2024-04-24 12:01:38.470554
15687,16321,3921,4079,0.6923555135726929,0.522625,0.5176228427601042,0.6126641035079956,0.87355,0.942731465,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.626587824535856,4.036,3.829518246463908,21,2024-04-24 12:04:04.285013
15687,16321,3921,4079,0.6916407942771912,0.52425,0.5219688817369325,0.6354817748069763,0.84765,0.9143705,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.273045182129031,1.1849999999999998,0.4616925383845834,20,2024-04-24 12:06:24.516785
15687,16321,3921,4079,0.6912451982498169,0.52525,0.5214761270318004,0.609236478805542,0.89145,0.95708017,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.7625657639230963,4.634,5.530823627634496,22,2024-04-24 12:38:53.305221
15687,16321,3921,4079,0.6923279762268066,0.52175,0.5160707373419845,0.6006163358688354,0.82845,0.8938922300000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.3660161453379813,4.267,4.714955991311054,26,2024-04-24 12:45:04.409678
15687,16321,3921,4079,0.6921830773353577,0.52275,0.5172197480279651,0.6669288873672485,0.77255,0.8372657899999999,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.756012784691501,0.608,0.0442718872423573,21,2024-04-24 12:47:46.342853
15687,16321,3921,4079,0.6914619207382202,0.526,0.5215918284125702,0.6277773380279541,0.83765,0.90516472,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.3789814837446714,2.848,0.5881836447913186,24,2024-04-24 12:50:59.392542
15687,16321,3921,4079,0.6915789842605591,0.5235,0.5149750912215196,0.5867758393287659,0.89775,0.958311025,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.8223328117002784,6.252999999999999,9.7208415273576,36,2024-04-24 12:56:04.823112
15687,16321,3921,4079,0.6925655007362366,0.519625,0.5149956617453095,0.6922687292098999,0.5648,0.5504942949999999,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,0.3494316814486059,0.036,0.0031622776601683,17,2024-04-24 12:58:25.486847
15687,16321,3921,4079,0.6922506093978882,0.519,0.5148924027178351,0.6191009283065796,0.8259,0.881652905,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.345461340546887,3.764,3.655592975154647,24,2024-04-24 13:01:49.506725
15687,16321,3921,4079,0.6920258402824402,0.519,0.521090132719894,0.6656734347343445,0.74365,0.801629465,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.5922068018947788,0.596,0.1233288287465668,18,2024-04-24 13:04:23.236042
15687,16321,3921,4079,0.6922760605812073,0.522625,0.5214502106728005,0.6262655854225159,0.81875,0.895227835,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.219602689672185,2.95,1.549516053482506,23,2024-04-24 13:07:23.385296
15687,16321,3921,4079,7.775205612182617,0.509875,0.5,7.624603271484375,0.5,0.5,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,3.162277660168379,10.0,31.6227766016838,12,2024-04-24 13:13:34.274787
15687,16321,3921,4079,0.6921219825744629,0.5225,0.5265656435113222,0.6469363570213318,0.77075,0.828634425,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.481527083788886,0.2029999999999999,0.0094868329805051,12,2024-04-24 13:15:53.783373
15687,16321,3921,4079,7.775205612182617,0.509875,0.5,7.624603271484375,0.5,0.5,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,3.162277660168379,10.0,31.6227766016838,12,2024-04-24 13:17:46.840491
15687,16321,3921,4079,0.6921266317367554,0.521,0.5226451455220753,0.6702021360397339,0.7681,0.8362961750000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.842026737048081,1.6819999999999995,0.5692099788303083,15,2024-04-24 13:20:23.086132
15687,16321,3921,4079,0.69158536195755,0.523125,0.5217889990714503,0.5923880338668823,0.884,0.950960735,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.741694731365985,5.343999999999999,9.471021592204297,26,2024-04-24 13:33:41.809126
15687,16321,3921,4079,0.6918683648109436,0.527125,0.521413884003129,0.5919620990753174,0.8648,0.933560575,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.609511525170946,5.004,6.906414409807741,23,2024-04-24 13:45:12.543649
15687,16321,3921,4079,0.6918955445289612,0.52475,0.5168454145144991,0.5961974859237671,0.8907,0.960873105,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.774266191265719,6.101999999999999,10.533546886020872,18,2024-04-24 13:54:15.916794
15687,16321,3921,4079,7.775205612182617,0.509875,0.5,7.624603271484375,0.5,0.5,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,3.162277660168379,10.0,31.6227766016838,12,2024-04-24 14:00:16.587810
15687,16321,3921,4079,0.691963791847229,0.524,0.5159906123382252,0.599419116973877,0.8772,0.947402635,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.6857224167810045,4.677,7.8993695951006115,19,2024-04-24 14:09:49.189364
15687,16321,3921,4079,0.6919689178466797,0.523875,0.5136506683638287,0.5916043519973755,0.89215,0.95909165,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.79418854052478,5.732,7.017094127913634,18,2024-04-24 14:18:48.606248
15687,16321,3921,4079,0.692644476890564,0.51925,0.5143430321789894,0.6761860251426697,0.66875,0.7221811600000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,0.9471021592204296,0.3419999999999999,0.1233288287465668,18,2024-04-24 14:27:50.203526
15687,16321,3921,4079,0.691929817199707,0.524125,0.5168476653924821,0.5572457313537598,0.91365,0.972643885,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.9257392911877846,7.043,11.384199576606166,24,2024-04-24 14:39:44.618439
15687,16321,3921,4079,0.6927486658096313,0.525375,0.5198836308587618,0.6444317102432251,0.81235,0.8788338550000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.923929728446442,0.5319999999999999,0.0600832755431992,18,2024-04-24 14:55:57.310252
15687,16321,3921,4079,0.6930732131004333,0.523375,0.5152847745173601,0.669203519821167,0.69255,0.73607438,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,0.7804501265295559,0.071,0.0094868329805051,16,2024-04-24 15:14:58.713231
15687,16321,3921,4079,7.775205612182617,0.509875,0.5,7.624603271484375,0.5,0.5,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,3.162277660168379,10.0,31.6227766016838,12,2024-04-24 15:21:20.542736
15687,16321,3921,4079,0.6929519176483154,0.509875,0.5,0.693345844745636,0.5,0.5,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,3.162277660168379,10.0,31.6227766016838,55,2024-04-24 15:49:15.105715
15687,16321,3921,4079,0.6918977499008179,0.521875,0.5219248958296796,0.6630571484565735,0.7673,0.82450543,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.7054163421288069,0.5029999999999999,0.0695701085237043,16,2024-04-24 15:57:21.660586
15687,16321,3921,4079,0.691879391670227,0.5225,0.5237929057202875,0.6521202325820923,0.80975,0.877344855,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.021327880379628,0.985,0.3257145989973431,16,2024-04-24 16:04:12.420016
15687,16321,3921,4079,0.692986249923706,0.51525,0.5030093926012015,0.7019660472869873,0.5,0.281184245,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,0.0784244859721758,0.0139999999999999,0.0,22,2024-04-24 16:16:55.860378
15687,16321,3921,4079,0.6921119093894958,0.5225,0.51793093168404,0.6441701650619507,0.8248,0.8937113600000002,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.15509222540475,1.081,0.5660477011701399,16,2024-04-24 16:25:00.441245
15687,16321,3921,4079,0.6920994520187378,0.52075,0.5150640321640461,0.6108258962631226,0.86475,0.94073487,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.6057167919787445,5.757,9.508968924126318,24,2024-04-24 16:37:09.939370
15687,16321,3921,4079,0.6918091773986816,0.523125,0.5191852959645071,0.6183468103408813,0.8726,0.944115235,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.639869390708563,4.951,9.847332633764337,18,2024-04-24 16:46:10.465081
15687,16321,3921,4079,0.691822350025177,0.523125,0.5161337306633169,0.6217072606086731,0.87065,0.94650697,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.62816896336594,5.261,9.515293479446656,19,2024-04-24 16:55:43.848739
15687,16321,3921,4079,0.6919831037521362,0.52225,0.5238497091271663,0.6582035422325134,0.78725,0.83746883,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.8730170581177312,0.1369999999999999,0.0284604989415154,15,2024-04-24 17:03:27.385456
15687,16321,3921,4079,0.6914305090904236,0.52325,0.5306984117992525,0.6511635184288025,0.7954,0.8629671950000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,1.9542875939840585,0.761,0.1075174404457249,17,2024-04-24 17:04:57.672869
15687,16321,3921,4079,0.6919206976890564,0.5185,0.5206012857890381,0.6245307326316833,0.8577,0.9311642,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.551325616223848,4.481,7.260589507746599,25,2024-04-24 17:14:00.135505
15687,16321,3921,4079,0.6913771033287048,0.527875,0.5217882487787893,0.6109858155250549,0.875,0.947420185,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.6607404232656746,4.425999999999999,5.736371675545441,23,2024-04-24 17:27:06.136725
15687,16321,3921,4079,0.6915271878242493,0.5235,0.5250154450870492,0.6520267724990845,0.8284,0.8968986700000001,"Sensitivity: 5.0, Resolution: 75x75",SB_5.0_75x75,2.2420548610593807,1.519,0.3193900436770063,16,2024-04-24 17:35:18.168081
